image_id,pseudo_report,verdict,raw_response
1695_IM-0456-1002001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, Elfenbeinwirbel, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.123).",Uncertain,ERROR: No module named 'openai'
1695_IM-0456-1003002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), attachment to vessel, bare orbit sign, navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.152).",Uncertain,ERROR: No module named 'openai'
1697_IM-0458-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, bear paw sign. The dominant concept is 'pipestem ureter' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
1697_IM-0458-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), navicular fat stripe sign, bare orbit sign, leafless tree sign (EN), heel pad sign (EN). The dominant concept is 'applesauce sign(EN)' (activation=0.151).",Uncertain,ERROR: No module named 'openai'
1701_IM-0462-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, twin peak sign, widened disk space sign. The dominant concept is 'pipestem ureter' (activation=0.177).",Uncertain,ERROR: No module named 'openai'
1701_IM-0462-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose, attachment to vessel, navicular fat stripe sign, bare orbit sign. The dominant concept is 'heel pad sign (EN)' (activation=0.130).",Uncertain,ERROR: No module named 'openai'
1704_IM-0464-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, crazy-paving Muster, blister-of-the-cervix sign, cancellous ulcer osteoma, cervicothoracic sign. The dominant concept is 'blister-of-the-cervix sign' (activation=0.178).",Uncertain,ERROR: No module named 'openai'
1704_IM-0464-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, heel pad sign (EN), leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.153).",Uncertain,ERROR: No module named 'openai'
170_IM-0461-0001-0001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, double posterior cruciate ligament sign, widened disk space sign, Fleischner sign of ileum (EN). The dominant concept is 'attachment to vessel' (activation=0.184).",Uncertain,ERROR: No module named 'openai'
170_IM-0461-0001-0002.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, Fleischner sign of ileum (EN), widened disk space sign, psoas sign, density-related entity. The dominant concept is 'attachment to vessel' (activation=0.126).",Uncertain,ERROR: No module named 'openai'
170_IM-0461-0001-0003.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, bear paw sign, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
1712_IM-0470-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, heel pad sign (EN), navicular fat stripe sign, Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose, leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.168).",Uncertain,ERROR: No module named 'openai'
1712_IM-0470-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, applesauce sign(EN), honeycomb lung. The dominant concept is 'tram track sign of optic nerve' (activation=0.179).",Uncertain,ERROR: No module named 'openai'
1723_IM-0477-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, blister-of-the-cervix sign, tram track sign of optic nerve, diastolic washout sign, tram track sign of optic nerve. The dominant concept is 'pipestem ureter' (activation=0.146).",Uncertain,ERROR: No module named 'openai'
1723_IM-0477-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, heel pad sign (EN), leafless tree sign (EN), bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.175).",Uncertain,ERROR: No module named 'openai'
1731_IM-0481-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, bare orbit sign, heel pad sign (EN), Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose. The dominant concept is 'navicular fat stripe sign' (activation=0.153).",Uncertain,ERROR: No module named 'openai'
1731_IM-0481-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, blister-of-the-cervix sign, blister-of-the-cervix sign, tram track sign of optic nerve. The dominant concept is 'pipestem ureter' (activation=0.170).",Uncertain,ERROR: No module named 'openai'
1733_IM-0483-0001-0001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, blister-of-the-cervix sign, tram track sign of optic nerve, pipestem ureter, blister-of-the-cervix sign. The dominant concept is 'blister-of-the-cervix sign' (activation=0.239).",Uncertain,ERROR: No module named 'openai'
1733_IM-0483-0001-0002.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, bare orbit sign, leafless tree sign (EN), heel pad sign (EN), late washout (CEUS). The dominant concept is 'attachment to vessel' (activation=0.154).",Uncertain,ERROR: No module named 'openai'
1733_IM-0483-0001-0003.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, applesauce sign(EN), bare orbit sign, navicular fat stripe sign, leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.160).",Uncertain,ERROR: No module named 'openai'
1744_IM-0489-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, applesauce sign(EN), navicular fat stripe sign, thin rim. The dominant concept is 'bare orbit sign' (activation=0.151).",Uncertain,ERROR: No module named 'openai'
1744_IM-0489-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN). The dominant concept is 'blister-of-the-cervix sign' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
1748_IM-0490-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, endostale VerdÃ¼nnung der Kortikalis, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.175).",Uncertain,ERROR: No module named 'openai'
1748_IM-0490-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, bare orbit sign, leafless tree sign (EN), navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'attachment to vessel' (activation=0.142).",Uncertain,ERROR: No module named 'openai'
174_IM-0488-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, navicular fat stripe sign, onion ring appearance. The dominant concept is 'tram track sign of optic nerve' (activation=0.187).",Uncertain,ERROR: No module named 'openai'
174_IM-0488-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), bare orbit sign, retikulÃ¤res Muster, leafless tree sign (EN), late washout (CEUS). The dominant concept is 'applesauce sign(EN)' (activation=0.178).",Uncertain,ERROR: No module named 'openai'
1751_IM-0494-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
1751_IM-0494-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), bare orbit sign, attachment to vessel, thin rim, late washout (CEUS). The dominant concept is 'applesauce sign(EN)' (activation=0.165).",Uncertain,ERROR: No module named 'openai'
1753_IM-0494-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, little finger sign (EN), blister-of-the-cervix sign. The dominant concept is 'pipestem ureter' (activation=0.126).",Uncertain,ERROR: No module named 'openai'
1753_IM-0494-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), attachment to vessel, bare orbit sign, applesauce sign(EN), late washout (CEUS). The dominant concept is 'heel pad sign (EN)' (activation=0.141).",Uncertain,ERROR: No module named 'openai'
1755_IM-0494-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), Elfenbeinwirbel. The dominant concept is 'pipestem ureter' (activation=0.156).",Uncertain,ERROR: No module named 'openai'
1755_IM-0494-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, leafless tree sign (EN), bare orbit sign, heel pad sign (EN). The dominant concept is 'attachment to vessel' (activation=0.166).",Uncertain,ERROR: No module named 'openai'
1756_IM-0494-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, tram track sign of optic nerve, pipestem ureter, Elfenbeinwirbel, double decidual sac sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.176).",Uncertain,ERROR: No module named 'openai'
1756_IM-0494-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), navicular fat stripe sign, applesauce sign(EN), attachment to vessel, bare orbit sign. The dominant concept is 'heel pad sign (EN)' (activation=0.144).",Uncertain,ERROR: No module named 'openai'
1757_IM-0495-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.142).",Uncertain,ERROR: No module named 'openai'
1762_IM-0497-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Throckmorton sign, navicular fat stripe sign. The dominant concept is 'pipestem ureter' (activation=0.167).",Uncertain,ERROR: No module named 'openai'
1762_IM-0497-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), navicular fat stripe sign, attachment to vessel, heel pad sign (EN), bare orbit sign. The dominant concept is 'leafless tree sign (EN)' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
1763_IM-0497-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, Hauptmerkmale der Leber, pipestem ureter, endostale VerdÃ¼nnung der Kortikalis, Throckmorton sign. The dominant concept is 'Elfenbeinwirbel' (activation=0.163).",Uncertain,ERROR: No module named 'openai'
1763_IM-0497-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, navicular fat stripe sign, leafless tree sign (EN), applesauce sign(EN). The dominant concept is 'bare orbit sign' (activation=0.177).",Uncertain,ERROR: No module named 'openai'
1774_IM-0507-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, onion ring appearance, pipestem ureter. The dominant concept is 'pipestem ureter' (activation=0.167).",Uncertain,ERROR: No module named 'openai'
1776_IM-0508-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, mass in or on skin, diastolic washout sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.171).",Uncertain,ERROR: No module named 'openai'
1776_IM-0508-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, applesauce sign(EN), leafless tree sign (EN), navicular fat stripe sign. The dominant concept is 'bare orbit sign' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
1782_IM-0510-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, twin peak sign, endostale VerdÃ¼nnung der Kortikalis. The dominant concept is 'tram track sign of optic nerve' (activation=0.178).",Uncertain,ERROR: No module named 'openai'
1782_IM-0510-14001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, leafless tree sign (EN), late washout (CEUS). The dominant concept is 'attachment to vessel' (activation=0.144).",Uncertain,ERROR: No module named 'openai'
1783_IM-0511-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, parasternal lymph node, Throckmorton sign. The dominant concept is 'pipestem ureter' (activation=0.184).",Uncertain,ERROR: No module named 'openai'
1783_IM-0511-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, leafless tree sign (EN), navicular fat stripe sign, heel pad sign (EN), bare orbit sign. The dominant concept is 'attachment to vessel' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
1786_IM-0512-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, small orbit sign, little finger sign (EN), Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.144).",Uncertain,ERROR: No module named 'openai'
1786_IM-0512-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, applesauce sign(EN), attachment to vessel, late washout (CEUS), navicular fat stripe sign. The dominant concept is 'bare orbit sign' (activation=0.145).",Uncertain,ERROR: No module named 'openai'
179_IM-0514-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), Elfenbeinwirbel. The dominant concept is 'pipestem ureter' (activation=0.202).",Uncertain,ERROR: No module named 'openai'
179_IM-0514-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, heel pad sign (EN), applesauce sign(EN), bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
1803_IM-0521-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, twin peak sign, enhancing central scar. The dominant concept is 'pipestem ureter' (activation=0.188).",Uncertain,ERROR: No module named 'openai'
1803_IM-0521-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, applesauce sign(EN), attachment to vessel, navicular fat stripe sign. The dominant concept is 'leafless tree sign (EN)' (activation=0.162).",Uncertain,ERROR: No module named 'openai'
1803_IM-0521-1003.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, twin peak sign, tram track sign of optic nerve, Agenesie der Vena cava inferior. The dominant concept is 'pipestem ureter' (activation=0.172).",Uncertain,ERROR: No module named 'openai'
1805_IM-0523-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), honeycomb lung. The dominant concept is 'pipestem ureter' (activation=0.186).",Uncertain,ERROR: No module named 'openai'
1805_IM-0523-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), navicular fat stripe sign, attachment to vessel, bare orbit sign, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
1810_IM-0524-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.179).",Uncertain,ERROR: No module named 'openai'
1810_IM-0524-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), leafless tree sign (EN), bare orbit sign, heel pad sign (EN), navicular fat stripe sign. The dominant concept is 'applesauce sign(EN)' (activation=0.150).",Uncertain,ERROR: No module named 'openai'
1812_IM-0525-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), navicular fat stripe sign. The dominant concept is 'pipestem ureter' (activation=0.183).",Uncertain,ERROR: No module named 'openai'
1812_IM-0525-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, leafless tree sign (EN), navicular fat stripe sign, applesauce sign(EN). The dominant concept is 'bare orbit sign' (activation=0.150).",Uncertain,ERROR: No module named 'openai'
1821_IM-0532-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: applesauce sign(EN), bare orbit sign, leafless tree sign (EN), retikulÃ¤res Muster, attachment to vessel. The dominant concept is 'applesauce sign(EN)' (activation=0.175).",Uncertain,ERROR: No module named 'openai'
1821_IM-0532-1003.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), visible internal vessels. The dominant concept is 'pipestem ureter' (activation=0.212).",Uncertain,ERROR: No module named 'openai'
1828_IM-0536-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, Elfenbeinwirbel, tram track sign of optic nerve, tram track sign of optic nerve, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.172).",Uncertain,ERROR: No module named 'openai'
1828_IM-0536-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), navicular fat stripe sign, heel pad sign (EN), bare orbit sign, applesauce sign(EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
1829_IM-0537-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, diastolic washout sign. The dominant concept is 'pipestem ureter' (activation=0.136).",Uncertain,ERROR: No module named 'openai'
1829_IM-0537-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, navicular fat stripe sign, bare orbit sign, heel pad sign (EN), leafless tree sign (EN). The dominant concept is 'attachment to vessel' (activation=0.176).",Uncertain,ERROR: No module named 'openai'
1832_IM-0538-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: diastolic washout sign, blister-of-the-cervix sign, pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve. The dominant concept is 'diastolic washout sign' (activation=0.186).",Uncertain,ERROR: No module named 'openai'
1832_IM-0538-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, heel pad sign (EN), late washout (CEUS), navicular fat stripe sign, applesauce sign(EN). The dominant concept is 'attachment to vessel' (activation=0.173).",Uncertain,ERROR: No module named 'openai'
1836_IM-0540-2002.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, Elfenbeinwirbel, tram track sign of optic nerve, tram track sign of optic nerve, Hauptmerkmale der Leber. The dominant concept is 'pipestem ureter' (activation=0.140).",Uncertain,ERROR: No module named 'openai'
1836_IM-0540-3003.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, attachment to vessel, bare orbit sign, leafless tree sign (EN), heel pad sign (EN). The dominant concept is 'navicular fat stripe sign' (activation=0.164).",Uncertain,ERROR: No module named 'openai'
1841_IM-0545-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, blister-of-the-cervix sign, tram track sign of optic nerve, attachment to vessel. The dominant concept is 'pipestem ureter' (activation=0.163).",Uncertain,ERROR: No module named 'openai'
1841_IM-0545-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, heel pad sign (EN), thin rim, attachment to vessel, bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.127).",Uncertain,ERROR: No module named 'openai'
184_IM-0544-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, twin peak sign, honeycomb lung. The dominant concept is 'pipestem ureter' (activation=0.176).",Uncertain,ERROR: No module named 'openai'
184_IM-0544-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, leafless tree sign (EN), heel pad sign (EN), bare orbit sign, attachment to vessel. The dominant concept is 'navicular fat stripe sign' (activation=0.146).",Uncertain,ERROR: No module named 'openai'
1865_IM-0558-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, leafless tree sign (EN), attachment to vessel, heel pad sign (EN), navicular fat stripe sign. The dominant concept is 'bare orbit sign' (activation=0.155).",Uncertain,ERROR: No module named 'openai'
1865_IM-0558-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, juxtaphrenischer Peak, pipestem ureter. The dominant concept is 'tram track sign of optic nerve' (activation=0.189).",Uncertain,ERROR: No module named 'openai'
1875_IM-0566-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Elfenbeinwirbel, Hauptmerkmale der Leber. The dominant concept is 'tram track sign of optic nerve' (activation=0.153).",Uncertain,ERROR: No module named 'openai'
1875_IM-0566-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), attachment to vessel, navicular fat stripe sign, bare orbit sign, late washout (CEUS). The dominant concept is 'heel pad sign (EN)' (activation=0.178).",Uncertain,ERROR: No module named 'openai'
1886_IM-0574-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, blister of bone, blister-of-the-cervix sign. The dominant concept is 'tram track sign of optic nerve' (activation=0.166).",Uncertain,ERROR: No module named 'openai'
1886_IM-0574-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: heel pad sign (EN), leafless tree sign (EN), bare orbit sign, navicular fat stripe sign, applesauce sign(EN). The dominant concept is 'heel pad sign (EN)' (activation=0.138).",Uncertain,ERROR: No module named 'openai'
1889_IM-0577-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, applesauce sign(EN), Elfenbeinwirbel. The dominant concept is 'pipestem ureter' (activation=0.189).",Uncertain,ERROR: No module named 'openai'
1889_IM-0577-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, heel pad sign (EN), leafless tree sign (EN), attachment to vessel, applesauce sign(EN). The dominant concept is 'bare orbit sign' (activation=0.141).",Uncertain,ERROR: No module named 'openai'
18_IM-0520-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, applesauce sign(EN), honeycomb lung. The dominant concept is 'tram track sign of optic nerve' (activation=0.190).",Uncertain,ERROR: No module named 'openai'
18_IM-0520-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, bare orbit sign, navicular fat stripe sign, heel pad sign (EN), applesauce sign(EN). The dominant concept is 'attachment to vessel' (activation=0.169).",Uncertain,ERROR: No module named 'openai'
1900_IM-0584-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: tram track sign of optic nerve, pipestem ureter, tram track sign of optic nerve, Throckmorton sign, enhancing central scar. The dominant concept is 'tram track sign of optic nerve' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
1900_IM-0584-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: bare orbit sign, attachment to vessel, leafless tree sign (EN), navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'bare orbit sign' (activation=0.136).",Uncertain,ERROR: No module named 'openai'
1904_IM-0586-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, heel pad sign (EN), parasternal lymph node. The dominant concept is 'pipestem ureter' (activation=0.180).",Uncertain,ERROR: No module named 'openai'
1904_IM-0586-1002.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, navicular fat stripe sign, attachment to vessel, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.149).",Uncertain,ERROR: No module named 'openai'
1910_IM-0592-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.180).",Uncertain,ERROR: No module named 'openai'
1910_IM-0592-3001.dcm.png,"The model identifies the following visual concepts in this radiograph: thin rim, applesauce sign(EN), bare orbit sign, navicular fat stripe sign, late washout (CEUS). The dominant concept is 'thin rim' (activation=0.122).",Uncertain,ERROR: No module named 'openai'
1910_IM-0592-4001.dcm.png,"The model identifies the following visual concepts in this radiograph: thin rim, attachment to vessel, bare orbit sign, Linker unterer paratrachealer Lymphknoten, navicular fat stripe sign. The dominant concept is 'thin rim' (activation=0.120).",Uncertain,ERROR: No module named 'openai'
1912_IM-0594-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Elfenbeinwirbel, Throckmorton sign. The dominant concept is 'pipestem ureter' (activation=0.140).",Uncertain,ERROR: No module named 'openai'
1912_IM-0594-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), bare orbit sign, attachment to vessel, navicular fat stripe sign, heel pad sign (EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.152).",Uncertain,ERROR: No module named 'openai'
191_IM-0591-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, applesauce sign(EN), cancellous ulcer osteoma, tram track sign of optic nerve. The dominant concept is 'pipestem ureter' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
191_IM-0591-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: attachment to vessel, Verlagerung beider Ureter nach medial als Zeichen einer Retroperitonealfibrose, bare orbit sign, applesauce sign(EN), attachment to vessel. The dominant concept is 'attachment to vessel' (activation=0.156).",Uncertain,ERROR: No module named 'openai'
1934_IM-0604-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, blister-of-the-cervix sign, blister-of-the-cervix sign, holly leaf appearance, padlock sign (EN). The dominant concept is 'Elfenbeinwirbel' (activation=0.161).",Uncertain,ERROR: No module named 'openai'
1934_IM-0604-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: double posterior cruciate ligament sign, navicular fat stripe sign, bare orbit sign, leafless tree sign (EN), attachment to vessel. The dominant concept is 'double posterior cruciate ligament sign' (activation=0.152).",Uncertain,ERROR: No module named 'openai'
1936_IM-0606-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: blister-of-the-cervix sign, pipestem ureter, Elfenbeinwirbel, small orbit sign, tram track sign of optic nerve. The dominant concept is 'blister-of-the-cervix sign' (activation=0.148).",Uncertain,ERROR: No module named 'openai'
1936_IM-0606-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: navicular fat stripe sign, heel pad sign (EN), attachment to vessel, bare orbit sign, bare orbit sign. The dominant concept is 'navicular fat stripe sign' (activation=0.216).",Uncertain,ERROR: No module named 'openai'
1939_IM-0609-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: Elfenbeinwirbel, pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, Throckmorton sign. The dominant concept is 'Elfenbeinwirbel' (activation=0.194).",Uncertain,ERROR: No module named 'openai'
1943_IM-0612-1001.dcm.png,"The model identifies the following visual concepts in this radiograph: pipestem ureter, tram track sign of optic nerve, tram track sign of optic nerve, blister-of-the-cervix sign, applesauce sign(EN). The dominant concept is 'pipestem ureter' (activation=0.179).",Uncertain,ERROR: No module named 'openai'
1943_IM-0612-2001.dcm.png,"The model identifies the following visual concepts in this radiograph: leafless tree sign (EN), attachment to vessel, bare orbit sign, navicular fat stripe sign, applesauce sign(EN). The dominant concept is 'leafless tree sign (EN)' (activation=0.157).",Uncertain,ERROR: No module named 'openai'
